  0.926  0.018 0.1090E-07 0.3895E-10 0.7792E-08 0.2730E-10 0.2298E-08 0.1395E-09
  0.931  0.010 0.1083E-07 0.3884E-10 0.7848E-08 0.2745E-10 0.2237E-08 0.7701E-10
  0.933  0.012 0.1085E-07 0.3891E-10 0.7809E-08 0.2734E-10 0.2316E-08 0.9589E-10
  0.969  0.014 0.4580E-08 0.1751E-10 0.3333E-08 0.1240E-10 0.1105E-08 0.4616E-10
  0.969  0.014 0.4612E-08 0.1757E-10 0.3340E-08 0.1240E-10 0.1130E-08 0.4599E-10
  0.980  0.016 0.4592E-08 0.1759E-10 0.3331E-08 0.1239E-10 0.1171E-08 0.5216E-10
  0.984  0.020 0.4587E-08 0.1751E-10 0.3339E-08 0.1242E-10 0.1177E-08 0.6340E-10
  1.031  0.020 0.7925E-09 0.3370E-11 0.5833E-09 0.2406E-11 0.2341E-09 0.1081E-10
  1.039  0.021 0.7962E-09 0.3376E-11 0.5841E-09 0.2405E-11 0.2429E-09 0.1159E-10
  1.028  0.020 0.7934E-09 0.3375E-11 0.5836E-09 0.2404E-11 0.2321E-09 0.1085E-10
  1.018  0.020 0.8001E-09 0.3401E-11 0.5796E-09 0.2392E-11 0.2346E-09 0.1112E-10
